"Tee de 4"" H.G.",UND,RD$650.00,RD$550.85,,MINIBANNER CON LINK
"Coupling de 1/2"" H.G.",UND,RD$28.32,RD$24.00,,MINIBANNER CON LINK
"Coupling de 3/4"" H.G.",UND,RD$29.50,RD$25.00,,MINIBANNER CON LINK
"Coupling de 1"" H.G.",UND,RD$37.11,RD$31.45,,MINIBANNER CON LINK
"Coupling de 1-1/2"" H.G.",UND,RD$78.97,RD$66.92,,MINIBANNER CON LINK
"Coupling de 2"" H.G.",UND,RD$102.88,RD$87.19,,MINIBANNER CON LINK
"Coupling de 3"" H.G.",UND,RD$220.00,RD$186.44,,MINIBANNER CON LINK
"Coupling de 4"" H.G.",UND,RD$340.01,RD$288.14,,MINIBANNER CON LINK
"Niple de 1/2"" x 12"" H.G.",UND,RD$61.69,RD$52.28,,MINIBANNER CON LINK
"Niple de 1/2"" x 10"" H.G.",UND,RD$53.73,RD$45.53,,MINIBANNER CON LINK
"Niple de 1/2"" x 8"" H.G.",UND,RD$45.87,RD$38.87,,MINIBANNER CON LINK
"Niple de 1/2"" x 6"" H.G.",UND,RD$35.14,RD$29.78,,MINIBANNER CON LINK
"Niple de 1/2"" x 5"" H.G.",UND,RD$29.99,RD$25.42,,MINIBANNER CON LINK
"Niple de 1/2"" x 4"" H.G.",UND,RD$26.45,RD$22.42,,MINIBANNER CON LINK
"Niple de 1/2"" x 3"" H.G.",UND,RD$20.00,RD$16.95,,MINIBANNER CON LINK
"Niple de 1/2"" x 2-1/2"" H.G.",UND,RD$19.63,RD$16.64,,MINIBANNER CON LINK
"Niple de 1/2"" x 2"" H.G.",UND,RD$18.05,RD$15.30,,MINIBANNER CON LINK
"Niple de 1/2"" x 1-1/2"" H.G.",UND,RD$17.01,RD$14.42,,MINIBANNER CON LINK
"Niple de 1/2"" x 1"" H.G.",UND,RD$12.72,RD$10.78,,MINIBANNER CON LINK
"Niple de 3/4"" x 12"" H.G.",UND,RD$94.58,RD$80.15,,MINIBANNER CON LINK
"Niple de 3/4"" x 10"" H.G.",UND,RD$76.99,RD$65.25,,MINIBANNER CON LINK
"Niple de 3/4"" x 8"" H.G.",UND,RD$60.99,RD$51.69,,MINIBANNER CON LINK
"Niple de 3/4"" x 6"" H.G.",UND,RD$40.00,RD$33.90,,MINIBANNER CON LINK
"Niple de 3/4"" x 5"" H.G.",UND,RD$44.23,RD$37.48,,MINIBANNER CON LINK
"Niple de 3/4"" x 4"" H.G.",UND,RD$32.53,RD$27.57,,MINIBANNER CON LINK
"Niple de 3/4"" x 3"" H.G.",UND,RD$24.00,RD$20.34,,MINIBANNER CON LINK
"Niple de 3/4"" x 2-1/2"" H.G.",UND,RD$25.00,RD$21.19,,MINIBANNER CON LINK
"Niple de 3/4"" x 2"" H.G.",UND,RD$32.00,RD$27.12,,MINIBANNER CON LINK
"Niple de 3/4"" x 1-1/2"" H.G.",UND,RD$20.00,RD$16.95,,MINIBANNER CON LINK
"Niple de 3/4"" x 1"" H.G.",UND,RD$22.00,RD$18.64,,MINIBANNER CON LINK
"Tapón hembra 1/2"" H.G.",UND,RD$20.00,RD$16.95,,MINIBANNER CON LINK
"Tapón hembra 3/4"" H.G.",UND,RD$27.00,RD$22.88,,MINIBANNER CON LINK
"Tapón hembra 1"" H.G.",UND,RD$38.00,RD$32.20,,MINIBANNER CON LINK
"Tapón hembra 1-1/2"" H.G.",UND,RD$55.00,RD$46.61,,MINIBANNER CON LINK
"Tapón hembra 2"" H.G.",UND,RD$80.00,RD$67.80,,MINIBANNER CON LINK
"Tapón hembra 3"" H.G.",UND,RD$255.00,RD$216.10,,MINIBANNER CON LINK
"Tapón hembra 4"" H.G.",UND,RD$290.00,RD$245.76,,MINIBANNER CON LINK
"Tapón macho 1/2"" H.G.",UND,RD$18.00,RD$15.25,,MINIBANNER CON LINK
"Tapón macho 3/4"" H.G.",UND,RD$19.00,RD$16.10,,MINIBANNER CON LINK
"Tapón macho 1"" H.G.",UND,RD$32.00,RD$27.12,,MINIBANNER CON LINK
"Tapón macho 1-1/2"" H.G.",UND,RD$40.00,RD$33.90,,MINIBANNER CON LINK
"Tapón macho 2"" H.G.",UND,RD$65.74,RD$55.71,,MINIBANNER CON LINK
"Tapón macho 3"" H.G.",UND,RD$205.00,RD$173.73,,MINIBANNER CON LINK
,,,,,
"APARATOS SANITARIOS, PIEZAS Y FITTINGS",,,,,
Inodoro Taino con tapa,UND,"RD$3,050.00","RD$2,584.75",,MINIBANNER CON LINK
"Inodoro Bath Collection con tapa V2""",UND,"RD$12,349.00","RD$10,465.25",,MINIBANNER CON LINK
"Inodoro Bath Collection con tapa V3""",UND,"RD$13,194.00","RD$11,181.36",,MINIBANNER CON LINK
Inodoro Corona con tapa,UND,"RD$4,795.00","RD$4,063.56",,MINIBANNER CON LINK
Inodoro Bohm con tapa,UND,"RD$10,795.01","RD$9,148.31",,MINIBANNER CON LINK
Inodoro Corona blanco con tapa Smart,UND,"RD$9,995.00","RD$8,470.34",,MINIBANNER CON LINK
Inodoro Corona blanco con tapa Montecarlo,UND,"RD$12,395.00","RD$10,504.24",,MINIBANNER CON LINK
Inodoro happy blanco con tapa red Corona,UND,"RD$4,850.00","RD$4,110.17",,MINIBANNER CON LINK
Inodoro quadrato blanco con tapa Corona,UND,"RD$9,894.00","RD$8,384.75",,MINIBANNER CON LINK
Inodoro blanco Dama Roca,UND,"RD$29,195.00","RD$24,741.53",,MINIBANNER CON LINK
Asiento para inodoro fluxometro Royal,UND,RD$895.00,RD$758.47,,MINIBANNER CON LINK
Lavamanos Royal blanco,UND,"RD$2,350.00","RD$1,991.53",,MINIBANNER CON LINK
Lavamanos Antiquity  blanco,UND,"RD$2,600.00","RD$2,203.39",,MINIBANNER CON LINK
Lavamanos Azteca blanco,UND,"RD$1,650.00","RD$1,398.31",,MINIBANNER CON LINK
Lavamanos Embajador blanco,UND,"RD$1,995.00","RD$1,690.68",,MINIBANNER CON LINK
Lavamanos de empotrar Bath Collection,UND,"RD$2,995.00","RD$2,538.14",,MINIBANNER CON LINK
Lavamanos de Tope Bath Collection  ,UND,"RD$4,850.00","RD$4,110.17",,MINIBANNER CON LINK
Lavamanos de pedestal Bath Collection  ,UND,"RD$3,725.00","RD$3,156.78",,MINIBANNER CON LINK
Pedestal Simplex blanco,UND,"RD$1,775.00","RD$1,504.24",,MINIBANNER CON LINK
Pedestal Piamonte blanco Corona,UND,"RD$6,458.00","RD$5,472.88",,MINIBANNER CON LINK
Pedestal Mazara blanco Corona,UND,"RD$7,458.58","RD$6,320.83",,MINIBANNER CON LINK
Pedestal blanco Bath Collection,UND,"RD$4,010.00","RD$3,398.31",,MINIBANNER CON LINK
Mueble hidrofugo de Lavamanos con espejo 0.80m,UND,"RD$14,049.83","RD$11,906.64",,MINIBANNER CON LINK
Mueble hidrofugo de Lavamanos con espejo 0.40m,UND,"RD$10,040.85","RD$8,509.19",,MINIBANNER CON LINK
Juego de accesorios de baño cristal y cromado,UND,"RD$3,950.00","RD$3,347.46",,MINIBANNER CON LINK
Juego accesorios baño 6 piezas blanco,UND,"RD$1,745.00","RD$1,478.81",,MINIBANNER CON LINK
"Fregadero Acero Inox. Doble  22"" x 33""  9´",UND,"RD$4,795.00","RD$4,063.56",,MINIBANNER CON LINK
"Fregadero Acero Inox. Doble  22"" x 33""  7´",UND,"RD$2,995.00","RD$2,538.14",,MINIBANNER CON LINK
"Fregadero Acero Inox. sencillo 25""x22"" 6´",UND,"RD$1,295.00","RD$1,097.46",,MINIBANNER CON LINK
"Fregadero Acero Inox. sencillo 15""x15"" 6´",UND,"RD$1,985.00","RD$1,682.20",,MINIBANNER CON LINK
Lavadero en granito sencillo,UND,"RD$1,650.00","RD$1,398.31",,MINIBANNER CON LINK
Lavadero en granito doble,UND,"RD$2,850.00","RD$2,415.25",,MINIBANNER CON LINK
Bañera en fibra de vidrio con falda,UND,"RD$8,694.99","RD$7,368.64",,MINIBANNER CON LINK
Bañera en acrílico con falda ,UND,"RD$9,894.00","RD$8,384.75",,MINIBANNER CON LINK
Bañera en metal con falda,UND,"RD$10,950.00","RD$9,279.66",,MINIBANNER CON LINK
Mampara de cristal templado para bañera 0.80m x 1.90m x 8mm,UND,"RD$4,299.75","RD$3,643.86",,MINIBANNER CON LINK
Mampara de cristal templado para bañera 0.90m x 1.90m x 8mm,UND,"RD$5,559.75","RD$4,711.65",,MINIBANNER CON LINK
Mampara de cristal templado para bañera 1.00m x 1.90m x 8mm,UND,"RD$5,495.00","RD$4,656.78",,MINIBANNER CON LINK
Plato de ducha 0.90x0.90m blanco en acrílico,UND,"RD$5,995.00","RD$5,080.51",,MINIBANNER CON LINK
Barra de seguridad acero inoxidable ducha/indoro 60cms,UND,"RD$3,994.99","RD$3,385.58",,MINIBANNER CON LINK
Barra de seguridad acero inoxidable ducha/indoro 40cms,UND,"RD$2,350.00","RD$1,991.53",,MINIBANNER CON LINK
Ducha plastica,UND,"RD$1,225.00","RD$1,038.14",,MINIBANNER CON LINK
Roceador ducha Urrea,UND,RD$796.00,RD$674.58,,MINIBANNER CON LINK
"Pichorro cromado para baño toma de 1/2""",UND,RD$525.00,RD$444.92,,MINIBANNER CON LINK
Orinal pequeño blanco Bettor,UND,"RD$2,695.00","RD$2,283.90",,MINIBANNER CON LINK
Orinal blanco Trebol 1.0 gpf,UND,"RD$3,789.56","RD$3,211.49",,MINIBANNER CON LINK
Desague PVC para bañera Eastman,UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
Desague PVC para bañera de pie Eastman ,UND,RD$725.00,RD$614.41,,MINIBANNER CON LINK
Desague para fregadero sencillo PVC,UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
"Desague para fregadero doble 1-1/2"" x 6"" PVC",UND,RD$182.00,RD$154.24,,MINIBANNER CON LINK
"Rejilla para desague piso acero Inoxidable 2""",UND,RD$395.00,RD$334.75,,MINIBANNER CON LINK
"Rejilla para desague piso sencilla zinc 2""",UND,RD$53.00,RD$44.92,,MINIBANNER CON LINK
Calentador de tanque fibra vidrio local 6Gls,UND,"RD$6,475.00","RD$5,487.29",,MINIBANNER CON LINK
Calentador de tanque fibra vidrio local 15 Gls,UND,"RD$8,760.00","RD$7,423.73",,MINIBANNER CON LINK
Calentador de línea - Gas Propano 37 Lt. ,UND,"RD$74,380.00","RD$63,033.90",,MINIBANNER CON LINK
Calentador de línea - Gas Propano 23 Lt. ,UND,"RD$50,592.00","RD$42,874.58",,MINIBANNER CON LINK
Calentador de línea - Gas Propano 20 Lt. ,UND,"RD$36,795.00","RD$31,182.20",,MINIBANNER CON LINK
Calentador de línea - Gas Propano 12 Lt. ,UND,"RD$16,824.99","RD$14,258.47",,MINIBANNER CON LINK
Calentador de línea - Gas Propano 7.5 Lt.,UND,"RD$9,720.00","RD$8,237.29",,MINIBANNER CON LINK
Calentador de línea - Eléctrico 220v EeMax,UND,"RD$15,745.95","RD$13,344.03",,MINIBANNER CON LINK
"Niple Cromado 1/2"" x 3""",UND,RD$49.00,RD$41.53,,MINIBANNER CON LINK
"Cubrefalta cromado 1/2""",UND,RD$19.00,RD$16.10,,MINIBANNER CON LINK
"Cubrefalta cromado 3/4""",UND,RD$32.00,RD$27.12,,MINIBANNER CON LINK
"Llave Angular 1/2"" a 3/8""",UND,RD$172.00,RD$145.76,,MINIBANNER CON LINK
"Manguera flexible lavamanos inoxidable 3/8"" Eastman",UND,RD$255.00,RD$216.10,,MINIBANNER CON LINK
"Manguera flexible inodoro inoxidable 3/8"" Eastman",UND,RD$230.00,RD$194.92,,MINIBANNER CON LINK
"Manguera flexible orinal inoxidable 3/8"" Eastman",UND,RD$230.00,RD$194.92,,MINIBANNER CON LINK
Junta de Cera inodoro Swan Max,UND,RD$78.14,RD$66.22,,MINIBANNER CON LINK
"Arandela PVC 4x4""",UND,RD$75.00,RD$63.56,,MINIBANNER CON LINK
Juego de tornillos de basineta,UND,RD$59.00,RD$50.00,,MINIBANNER CON LINK
Gancho para fijación aérea Drenaje PVC,UND,RD$278.95,RD$236.40,,MINIBANNER CON LINK
"Boquilla para lavamanos 1-1/4"" x 5 PVC Eastman",UND,RD$288.00,RD$244.07,,MINIBANNER CON LINK
"Boquilla para lavamanos 1-1/4"" push button c/rebose",UND,RD$699.00,RD$592.37,,MINIBANNER CON LINK
"Boquilla metal para fregadero 4-1/2""",UND,RD$239.00,RD$202.54,,MINIBANNER CON LINK
"Boquilla Automática metal lavamanos 1-1/4""",UND,RD$795.00,RD$673.73,,MINIBANNER CON LINK
"Sifón 1-1/4"" PVC para lavamanos",UND,RD$119.47,RD$101.25,,MINIBANNER CON LINK
"Cola de Extensión PVC 1-1/4"" x 8"" PVC lavamanos ",UND,RD$23.89,RD$20.25,,MINIBANNER CON LINK
"Cola de Extensión PVC 1-1/2"" x 8"" PVC lavamanos ",UND,RD$22.30,RD$18.90,,MINIBANNER CON LINK
"Rollo Teflón 1""",UND,RD$22.00,RD$18.64,,MINIBANNER CON LINK
Silicón transparente antihongos,UND,RD$282.49,RD$239.40,,MINIBANNER CON LINK
Silicón poliuretano de alta resistencia,UND,RD$388.00,RD$328.81,,MINIBANNER CON LINK
"Valvula para cisterna 1/2""",UND,RD$390.29,RD$330.75,,MINIBANNER CON LINK
"Valvula para cisterna 3/4""",UND,RD$643.57,RD$545.40,,MINIBANNER CON LINK
"Valvula para cisterna 1""",UND,"RD$1,422.00","RD$1,205.08",,MINIBANNER CON LINK
"Flota plástica para válvula de cisterna 1/4"" x 12""",UND,RD$165.00,RD$139.83,,MINIBANNER CON LINK
"Tapa cisterna en aluminio 24"" x 24""",UND,"RD$1,966.00","RD$1,666.10",,MINIBANNER CON LINK
"Tapa cisterna en tola corrugada 24"" x 24""",UND,"RD$1,848.00","RD$1,566.10",,MINIBANNER CON LINK
"Tapa cisterna en tola lisa 24"" x 24""",UND,"RD$2,264.00","RD$1,918.64",,MINIBANNER CON LINK
"Tapa cisterna en aluminio 24"" x 24""",UND,"RD$2,071.00","RD$1,755.08",,MINIBANNER CON LINK
"Tapa cisterna en tola corrugada 27"" x 27""",UND,"RD$1,972.00","RD$1,671.19",,MINIBANNER CON LINK
"Tapa cisterna en tola lisa 27"" x 27""",UND,"RD$2,039.00","RD$1,727.97",,MINIBANNER CON LINK
"Tapa cisterna en aluminio 30"" x 30""",UND,"RD$2,985.00","RD$2,529.66",,MINIBANNER CON LINK
"Tapa cisterna en tola corrugada 30"" x 30""",UND,"RD$2,520.00","RD$2,135.59",,MINIBANNER CON LINK
"Tapa cisterna en tola lisa 30"" x 30""",UND,"RD$2,296.00","RD$1,945.76",,MINIBANNER CON LINK
,,,,,
MEZCLADORAS Y LLAVES,,,,,
Mezcladora Eastman  lavamanos,UND,"RD$1,263.00","RD$1,070.34",,MINIBANNER CON LINK
Mezcladora Sayco Pasadena empotrada ducha,UND,"RD$3,705.56","RD$3,140.31",,MINIBANNER CON LINK
Mezcladora monomando de superficie para ducha,UND,"RD$1,823.25","RD$1,545.13",,MINIBANNER CON LINK
Mezcladora para fregadero cromo Deluxe Ons,UND,"RD$7,356.00","RD$6,233.90",,MINIBANNER CON LINK
Mezcladora para fregadero cromo monomando ,UND,"RD$3,905.75","RD$3,309.96",,MINIBANNER CON LINK
Llave de empotar para ducha Sayco,UND,"RD$1,082.00",RD$916.95,,MINIBANNER CON LINK
Llave sencilla cromada,UND,RD$550.35,RD$466.40,,MINIBANNER CON LINK
Llave cromada para orinal,UND,RD$323.00,RD$273.73,,MINIBANNER CON LINK
Valvula fluxometro para inodoro Helvex,UND,"RD$6,350.50","RD$5,381.78",,MINIBANNER CON LINK
Valvula fluxometro para orinal Helvex,UND,"RD$6,350.50","RD$5,381.78",,MINIBANNER CON LINK
Valvula fluxometro para inod./orinal  con sensor infrarojo,UND,"RD$26,999.99","RD$22,881.35",,MINIBANNER CON LINK
Sensor infrarojo para Valvula fluxometro inod.,UND,"RD$30,167.70","RD$25,565.85",,MINIBANNER CON LINK
Válvula push button cromada Helvex para orinal,UND,"RD$5,945.00","RD$5,038.14",,MINIBANNER CON LINK
Valvula push button cromada Brown para orinal,UND,"RD$5,945.00","RD$5,038.14",,MINIBANNER CON LINK
"Llave de chorro de 1/2""",UND,RD$315.00,RD$266.95,,MINIBANNER CON LINK
"Llave de chorro de 1/2"" pesada ",UND,RD$555.00,RD$470.34,,MINIBANNER CON LINK
,,,,,
TINACOS,,,,,
Tinaco Agua Tinacom 300 GLS,UND,"RD$5,544.00","RD$4,698.31",,MINIBANNER CON LINK
Tinaco Agua Tinacom 400 GLS,UND,"RD$9,250.00","RD$7,838.98",,MINIBANNER CON LINK
Tinaco Agua Plastica 500 GLS,UND,"RD$9,342.00","RD$7,916.95",,MINIBANNER CON LINK
Tinaco Tinagua 700 GLS,UND,"RD$15,299.00","RD$12,965.25",,MINIBANNER CON LINK
"Tinaco Tinagua 1,100 GLS",UND,"RD$25,900.00","RD$21,949.15",,MINIBANNER CON LINK
,,,,,
"BOMBAS DE AGUA, TANQUES PRESION Y FITTINGS",,,,,
Bomba para cisterna 5HP 3PH Myers ,UND,"RD$153,750.00","RD$130,296.61",,MINIBANNER CON LINK
Bomba para cisterna 5HP 1PH Myers ,UND,"RD$100,995.00","RD$85,588.98",,MINIBANNER CON LINK
Bomba para cisterna 3HP Myers ,UND,"RD$67,925.00","RD$57,563.56",,MINIBANNER CON LINK
Bomba para cisterna 2HP Myers ,UND,"RD$5,123.00","RD$4,341.53",,MINIBANNER CON LINK
Bomba para cisterna 1HP Myers ,UND,"RD$29,353.00","RD$24,875.42",,MINIBANNER CON LINK
Bomba para cisterna 3/4HP Myers ,UND,"RD$11,952.00","RD$10,128.81",,MINIBANNER CON LINK
Bomba para cisterna 1/2HP Myers ,UND,"RD$11,458.00","RD$9,710.17",,MINIBANNER CON LINK
Bomba ladrona 1/2HP Pedrollo,UND,"RD$4,480.00","RD$3,796.61",,MINIBANNER CON LINK
Bomba ladrona 1/2HP con tanque de presión,UND,"RD$3,899.99","RD$3,305.08",,MINIBANNER CON LINK
Bomba sumergible 1 1/2 HP Myers,UND,"RD$40,225.00","RD$34,088.98",,MINIBANNER CON LINK
Bomba sumergible 1HP Myers,UND,"RD$26,000.00","RD$22,033.90",,MINIBANNER CON LINK
Bomba sumergible 1/2 HP Myers,UND,"RD$28,726.00","RD$24,344.07",,MINIBANNER CON LINK
Caja de control Pentek 5HP,UND,"RD$12,850.00","RD$10,889.83",,MINIBANNER CON LINK
Caja de control Pentek 3HP,UND,"RD$11,700.00","RD$9,915.25",,MINIBANNER CON LINK
Caja de control Pentek 1HP,UND,"RD$5,890.00","RD$4,991.53",,MINIBANNER CON LINK
Caja de control Pentek 3/4HP,UND,"RD$5,460.00","RD$4,627.12",,MINIBANNER CON LINK
Caja de control Pentek 1/2HP,UND,"RD$4,513.52","RD$3,825.02",,MINIBANNER CON LINK
Tanque de presión galvanizado Economax Local 120 GLS,UND,"RD$12,500.00","RD$10,593.22",,MINIBANNER CON LINK
Tanque de presión galvanizado Economax Local 82 GLS,UND,"RD$9,200.00","RD$7,796.61",,MINIBANNER CON LINK
Tanque de presión galvanizado Economax Local 60 GLS,UND,"RD$5,500.00","RD$4,661.02",,MINIBANNER CON LINK
Tanque de presión galvanizado Economax Local 40 GLS,UND,"RD$4,300.00","RD$3,644.07",,MINIBANNER CON LINK
"Motobomba 7.5HP 4""x4"" gasolina Evans",UND,"RD$26,800.00","RD$22,711.86",,MINIBANNER CON LINK
"Motobomba 9.50HP 3""x3"" gasolina Evans",UND,"RD$35,559.99","RD$30,135.58",,MINIBANNER CON LINK
,,,,,
ELECTRICOS,,,,,
"Alambre THHW-/THHN # 1/0, Str.",PL,RD$128.52,RD$108.92,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 2/0, Str.",PL,RD$154.02,RD$130.53,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 3/0, Str.",PL,RD$204.00,RD$172.88,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 4/0, Str.",PL,RD$240.00,RD$203.39,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 2, Str.",PL,RD$82.00,RD$69.49,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 4, Str.",PL,RD$69.00,RD$58.47,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 6, Str.",PL,RD$41.00,RD$34.75,,MINIBANNER CON LINK
"Alambre THHW-/THHN # 8, Str.",PL,RD$27.00,RD$22.88,,MINIBANNER CON LINK
"Alambre THHW-/THHN #10, Str., bco.",PL,RD$19.00,RD$16.10,,MINIBANNER CON LINK
"Alambre THHW-/THHN #12, Str., bco.",PL,RD$10.10,RD$8.56,,MINIBANNER CON LINK
"Alambre THHW-/THHN #14, Str.",PL,RD$7.28,RD$6.17,,MINIBANNER CON LINK
Alambre milimétrico 1.5mm (#14 Str.),PL,RD$5.23,RD$4.43,,MINIBANNER CON LINK
Alambre milimétrico 2.5mm (#12 Str.),PL,RD$7.50,RD$6.36,,MINIBANNER CON LINK
Alambre milimétrico 4mm (#10 Str.),PL,RD$13.50,RD$11.44,,MINIBANNER CON LINK
Alambre milimétrico 6mm (#8 Str.),PL,RD$19.10,RD$16.19,,MINIBANNER CON LINK
Alambre milimétrico 10mm (#6 Str.),PL,RD$28.00,RD$23.73,,MINIBANNER CON LINK
Alambre milimétrico 16mm (#4 Str.),PL,RD$35.00,RD$29.66,,MINIBANNER CON LINK
Alambre milimétrico 25mm (#2 Str.),PL,RD$52.10,RD$44.15,,MINIBANNER CON LINK
Alambre Goma No. 14 x 2,PL,RD$15.00,RD$12.71,,MINIBANNER CON LINK
Alambre Goma No. 14 x 3,PL,RD$15.00,RD$12.71,,MINIBANNER CON LINK
Alambre Goma No. 14 x 4,PL,RD$28.00,RD$23.73,,MINIBANNER CON LINK
Alambre Goma No. 12 x 2,PL,RD$17.00,RD$14.41,,MINIBANNER CON LINK
Alambre Goma No. 12 x 3,PL,RD$25.00,RD$21.19,,MINIBANNER CON LINK
Alambre Goma No. 12 x 4,PL,RD$26.00,RD$22.03,,MINIBANNER CON LINK
Alambre Goma No. 10 x 2,PL,RD$30.00,RD$25.42,,MINIBANNER CON LINK
Alambre Goma No. 10 x 3,PL,RD$35.00,RD$29.66,,MINIBANNER CON LINK
Alambre Goma No. 10 x 4,PL,RD$45.00,RD$38.14,,MINIBANNER CON LINK
Alambre Goma No. 8 x 2,PL,RD$32.00,RD$27.12,,MINIBANNER CON LINK
Alambre Goma No. 8 x 3,PL,RD$52.00,RD$44.07,,MINIBANNER CON LINK
Alambre Goma No. 8 x 4,PL,RD$61.00,RD$51.69,,MINIBANNER CON LINK
"Alambre duplo #20, Str.",PL,RD$5.20,RD$4.41,,MINIBANNER CON LINK
"Alambre duplo #18, Str.",PL,RD$6.50,RD$5.51,,MINIBANNER CON LINK
"Alambre duplo #16, Str.",PL,RD$9.00,RD$7.63,,MINIBANNER CON LINK
"Alambre duplo #14, Str.",PL,RD$9.00,RD$7.63,,MINIBANNER CON LINK
"Alambre duplo #12, Str.",PL,RD$13.00,RD$11.02,,MINIBANNER CON LINK
"Alambre duplo #10, Str.",PL,RD$18.21,RD$15.43,,MINIBANNER CON LINK
Alambre Vinil UF No. 14 x 2,PL,RD$11.61,RD$9.84,,MINIBANNER CON LINK
Alambre Vinil UF No. 14 x 3,PL,RD$17.96,RD$15.22,,MINIBANNER CON LINK
Alambre Vinil UF No. 12 x 2,PL,RD$14.77,RD$12.52,,MINIBANNER CON LINK
Alambre Vinil UF No. 12 x 3,PL,RD$22.59,RD$19.14,,MINIBANNER CON LINK
Alambre Vinil UF No. 10 x 2,PL,RD$23.07,RD$19.55,,MINIBANNER CON LINK
Alambre Vinil UF No. 10 x 3,PL,RD$35.33,RD$29.94,,MINIBANNER CON LINK
Alambre Vinil UF No. 8 x 2,PL,RD$37.88,RD$32.10,,MINIBANNER CON LINK
Alambre Vinil UF No. 8 x 3,PL,RD$50.96,RD$43.19,,MINIBANNER CON LINK
Alambre Coaxial RG-59,PL,RD$3.31,RD$2.81,,MINIBANNER CON LINK
Alambre UTP CAT. 6,PL,RD$12.51,RD$10.60,,MINIBANNER CON LINK
Alambre para teléfono 4 hilos 2x2/24,PL,RD$5.00,RD$4.24,,MINIBANNER CON LINK
Bombillo 23 w. bajo consumo,UND,RD$170.00,RD$144.07,,MINIBANNER CON LINK
"Breakers 1 ph, 15  amp, GE",UND,RD$256.00,RD$216.95,,MINIBANNER CON LINK
"Breakers 1 ph, 20  amp, GE",UND,RD$283.00,RD$239.83,,MINIBANNER CON LINK
"Breakers 1 ph, 30  amp, GE",UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
"Breakers 2 ph, 40 amp, doble, GE",UND,RD$755.00,RD$639.83,,MINIBANNER CON LINK
"Breakers 2 ph, 60 amp, doble, GE",UND,RD$925.00,RD$783.90,,MINIBANNER CON LINK
"Caja octagonal de ½-¾"", americana",UND,RD$55.00,RD$46.61,,MINIBANNER CON LINK
"Caja metal 2""x4"" de ½"", americana",UND,RD$45.38,RD$38.46,,MINIBANNER CON LINK
"Caja metal 2""x4"" de ¾"", americana",UND,RD$38.59,RD$32.70,,MINIBANNER CON LINK
"Caja metal 4""x4"" de ½-¾"", americana",UND,RD$136.00,RD$115.25,,MINIBANNER CON LINK
"Caja suplemento metal octagonal 3/4""",UND,RD$141.27,RD$119.72,,MINIBANNER CON LINK
"Caja metal octagonal USA 1/2""-3/4""",UND,RD$40.00,RD$33.90,,MINIBANNER CON LINK
"Registro metal 5""x5"" USA 1/2""-3/4""",UND,RD$183.00,RD$155.08,,MINIBANNER CON LINK
"Registro metal 10""x6""x4""",UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
"Registro metal 10""x10""x4""",UND,RD$260.00,RD$220.34,,MINIBANNER CON LINK
"Registro metal 10""x10""x6""",UND,RD$505.00,RD$427.97,,MINIBANNER CON LINK
"Registro metal 15""x12""x4""",UND,RD$645.00,RD$546.61,,MINIBANNER CON LINK
"Registro metal 15""x12""x6""",UND,"RD$1,070.00",RD$906.78,,MINIBANNER CON LINK
"Registro 12""x12""x6"" NEMA",UND,"RD$1,672.04","RD$1,416.98",,MINIBANNER CON LINK
"Cinta adhesiva ""3M"" (rollo)",UND,RD$400.00,RD$338.98,,MINIBANNER CON LINK
"Codo pvc eléctrico ½"" x 90º",UND,RD$15.00,RD$12.71,,MINIBANNER CON LINK
"Codo pvc eléctrico ¾"" x 90º",UND,RD$35.00,RD$29.66,,MINIBANNER CON LINK
"Codo pvc eléctrico 1"" x 90º",UND,RD$44.00,RD$37.29,,MINIBANNER CON LINK
"Codo pvc eléctrico 1 ½"" x 90º",UND,RD$80.00,RD$67.80,,MINIBANNER CON LINK
"Codo pvc eléctrico 2"" x 90º",UND,RD$45.00,RD$38.14,,MINIBANNER CON LINK
"Codo pvc eléctrico 3"" x 90º",UND,RD$155.00,RD$131.36,,MINIBANNER CON LINK
"Codo pvc eléctrico 4"" x 90º",UND,RD$249.99,RD$211.86,,MINIBANNER CON LINK
"Tubería Conduflex 1/2""",PL,RD$3.42,RD$2.90,,MINIBANNER CON LINK
"Tubería Conduflex 3/4""",PL,RD$6.49,RD$5.50,,MINIBANNER CON LINK
"Tubería Conduflex 1""",PL,RD$7.47,RD$6.33,,MINIBANNER CON LINK
"Tubería Liquid Tight LT 1/2""",PL,RD$32.45,RD$27.50,,MINIBANNER CON LINK
"Tubería Liquid Tight LT 3/4""",PL,RD$48.68,RD$41.25,,MINIBANNER CON LINK
"Tubería Liquid Tight LT 1""",PL,RD$70.80,RD$60.00,,MINIBANNER CON LINK
"Tubería Liquid Tight LT 1-1/2""",PL,RD$121.42,RD$102.90,,MINIBANNER CON LINK
